Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-043;Sympathektomie;819;106;7.7264;0.7106;0.8034;0.8559;0.8926;0.9194
1;5-044;Epineurale Naht eines Nerven und Nervenplexus, primär;6162;590;10.4441;0.5312;0.7261;0.8293;0.8867;0.9242
1;5-045;Interfaszikuläre Naht eines Nerven und Nervenplexus, primär;1362;342;3.9825;0.42;0.5969;0.7151;0.7952;0.8517
1;5-046;Epineurale Naht eines Nerven und Nervenplexus, sekundär;525;232;2.2629;0.3162;0.4952;0.6114;0.699;0.779
1;5-047;Interfaszikuläre Naht eines Nerven und Nervenplexus, sekundär;159;76;2.0921;0.434;0.5597;0.6604;0.7107;0.761
1;5-048;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation;385;134;2.8731;0.4649;0.613;0.7065;0.7792;0.826
1;5-049;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation;282;93;3.0323;0.50;0.6312;0.7163;0.7801;0.8369
1;5-04a;Perkutane Sympathikolyse mit Steuerung durch bildgebende Verfahren;1789;218;8.2064;0.5819;0.744;0.8262;0.8804;0.9173
1;5-050;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, primär;330;127;2.5984;0.5303;0.6303;0.7091;0.7697;0.8091
1;5-051;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, primär;63;40;1.575;0.3333;0.4762;0.5556;0.619;0.6825
1;5-052;Epineurale Naht eines Nerven und Nervenplexus mit Transposition, sekundär;54;40;1.35;0.2778;0.4074;0.4815;0.5556;0.6296
1;5-053;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transposition, sekundär;65;31;2.0968;0.4769;0.5846;0.6615;0.7077;0.7692
1;5-054;Epineurale Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;163;92;1.7717;0.3067;0.4356;0.5583;0.6626;0.7178
1;5-055;Interfaszikuläre Naht eines Nerven und Nervenplexus mit Transplantation und Transposition;99;50;1.98;0.4343;0.5556;0.6465;0.697;0.7475
1;5-056;Neurolyse und Dekompression eines Nerven;53945;1097;49.175;0.5148;0.7021;0.8109;0.8789;0.9228
1;5-057;Neurolyse und Dekompression eines Nerven mit Transposition;4570;541;8.4473;0.6551;0.7888;0.8551;0.8965;0.9263
1;5-058;Andere Rekonstruktion eines Nerven und Nervenplexus;396;139;2.8489;0.4419;0.5934;0.6995;0.7702;0.8258
1;5-059;Andere Operationen an Nerven und Ganglien;9549;490;19.4878;0.5041;0.6936;0.8025;0.8764;0.9259
1;5-060;Inzision im Gebiet der Schilddrüse;2005;522;3.841;0.4224;0.5915;0.7047;0.785;0.8414
1;5-061;Hemithyreoidektomie;23455;903;25.9745;0.5164;0.6813;0.7839;0.8554;0.9076
1;5-062;Andere partielle Schilddrüsenresektion;12414;868;14.3018;0.4898;0.6498;0.7549;0.8333;0.8889
1;5-063;Thyreoidektomie;37313;896;41.644;0.5377;0.6962;0.7974;0.8664;0.9173
1;5-064;Operationen an der Schilddrüse durch Sternotomie;187;113;1.6549;0.3102;0.4492;0.5668;0.6364;0.7005
1;5-065;Exzision des Ductus thyreoglossus;2015;271;7.4354;0.3792;0.5727;0.7087;0.8069;0.8789
1;5-066;Partielle Nebenschilddrüsenresektion;2141;323;6.6285;0.6319;0.7641;0.8333;0.8804;0.9141
1;5-067;Parathyreoidektomie;4750;476;9.979;0.5688;0.7337;0.8242;0.8771;0.9175
1;5-068;Operationen an der Nebenschilddrüse durch Sternotomie;32;24;1.3333;0.25;0.4063;0.4688;0.5625;0.625
1;5-069;Andere Operationen an Schilddrüse und Nebenschilddrüsen;70140;906;77.4172;0.5264;0.6908;0.7952;0.8634;0.9135
1;5-070;Exploration der (Umgebung der) Nebenniere;58;49;1.1837;0.2241;0.3276;0.4138;0.50;0.5862
1;5-071;Partielle Adrenalektomie;632;269;2.3494;0.3797;0.5364;0.6297;0.7152;0.788
1;5-072;Adrenalektomie;3310;497;6.66;0.4598;0.6257;0.7432;0.826;0.8801
1;5-073;Andere Operationen an der Nebenniere;141;87;1.6207;0.3404;0.4681;0.5674;0.6312;0.695
1;5-074;Exzision und Resektion von erkranktem Gewebe des Corpus pineale;27;19;1.4211;0.2593;0.4074;0.5185;0.5926;0.6667
1;5-075;Exzision und Resektion von erkranktem Gewebe der Hypophyse;2783;132;21.0833;0.4258;0.5958;0.7115;0.7948;0.8638
1;5-076;Andere Operationen an der Hypophyse;32;22;1.4545;0.2188;0.375;0.5313;0.5938;0.6563
1;5-077;Exzision und Resektion des Thymus;1789;236;7.5805;0.6356;0.7574;0.8357;0.886;0.9206
1;5-078;Andere Operationen am Thymus;20;15;1.3333;0.30;0.40;0.50;0.55;0.65
1;5-079;Operationen an anderen endokrinen Drüsen;0;0;0;0;0;0;0;0
1;5-080;Inzision der Tränendrüse;16;15;1.0667;0.1875;0.25;0.375;0.4375;0.5625
1;5-081;Exzision von (erkranktem) Gewebe der Tränendrüse;82;50;1.64;0.3293;0.4512;0.5732;0.6341;0.6951
1;5-082;Andere Operationen an der Tränendrüse;60;16;3.75;0.5833;0.65;0.7833;0.8333;0.8667
1;5-084;Inzision von Tränensack und sonstigen Tränenwegen;661;109;6.0642;0.3359;0.5295;0.6672;0.7685;0.8381
1;5-085;Exzision von erkranktem Gewebe an Tränensack und sonstigen Tränenwegen;276;83;3.3253;0.3949;0.5833;0.6848;0.7681;0.8333
1;5-086;Rekonstruktion des Tränenkanals und Tränenpunktes;3149;126;24.9921;0.6843;0.8161;0.8898;0.9311;0.959
1;5-087;Dakryozystorhinostomie;2371;156;15.1987;0.4302;0.6149;0.7474;0.8309;0.8929
1;5-088;Andere Rekonstruktion der Tränenwege;1708;98;17.4286;0.774;0.8753;0.911;0.9362;0.9561
1;5-089;Andere Operationen an den Tränenwegen;390;77;5.0649;0.6179;0.7077;0.7821;0.8436;0.8846
1;5-090;Inzision des (erkrankten) Augenlides;661;170;3.8882;0.3707;0.5764;0.711;0.8003;0.8548
1;5-091;Exzision und Destruktion von (erkranktem) Gewebe des Augenlides;11640;304;38.2895;0.5158;0.7546;0.8882;0.9552;0.9756
1;5-092;Operationen an Kanthus und Epikanthus;3692;202;18.2772;0.5688;0.7576;0.8638;0.9193;0.9518
1;5-093;Korrekturoperation bei Entropium und Ektropium;7623;178;42.8258;0.4989;0.6891;0.8072;0.8884;0.9427
1;5-094;Korrekturoperation bei Blepharoptosis;3777;134;28.1866;0.4578;0.6709;0.7789;0.8589;0.9142
1;5-095;Naht des Augenlides;3716;265;14.0226;0.4995;0.7118;0.852;0.9247;0.9572
1;5-096;Andere Rekonstruktion der Augenlider;11628;259;44.8958;0.6016;0.7841;0.8904;0.9483;0.974
1;5-097;Blepharoplastik;5731;250;22.924;0.6753;0.8205;0.8868;0.9309;0.9571
1;5-098;Vertikale Lidverlängerung;475;60;7.9167;0.6168;0.7474;0.8295;0.8863;0.9179
1;5-099;Andere Operationen am Augenlid;672;133;5.0526;0.3899;0.5774;0.7024;0.7887;0.8557
1;5-10a;Verstärkende Eingriffe an einem geraden Augenmuskel;2023;85;23.80;0.5269;0.7202;0.8606;0.9105;0.9456
1;5-10b;Schwächende Eingriffe an einem geraden Augenmuskel;2414;87;27.7471;0.5224;0.7001;0.8442;0.9076;0.9449
1;5-10c;Chirurgie der Abrollstrecke (Faden-Operation, Myopexie);222;32;6.9375;0.3874;0.5631;0.7252;0.8108;0.8694
1;5-10d;Transposition eines geraden Augenmuskels;124;32;3.875;0.379;0.5806;0.7661;0.8306;0.871
1;5-10e;Andere Operationen an den geraden Augenmuskeln;1322;89;14.8539;0.5711;0.7496;0.8517;0.9107;0.9463
1;5-10f;Verstärkende Eingriffe an einem schrägen Augenmuskel;187;40;4.675;0.385;0.5722;0.7005;0.7968;0.8663
1;5-10g;Schwächende Eingriffe an einem schrägen Augenmuskel;852;55;15.4909;0.5399;0.6948;0.8028;0.8697;0.9143
1;5-10h;Transposition eines schrägen Augenmuskels;44;19;2.3158;0.2727;0.4545;0.6136;0.7045;0.7955
1;5-10j;Andere Operationen an den schrägen Augenmuskeln;576;36;16.00;0.8108;0.8854;0.9236;0.9444;0.9618
1;5-10k;Kombinierte Operationen an den Augenmuskeln;6790;93;73.0108;0.5001;0.6987;0.8044;0.8728;0.9333
1;5-10m;Andere Operationen an den Augenmuskeln;43;23;1.8696;0.2791;0.4651;0.5581;0.6512;0.7442
1;5-110;Operative Entfernung eines Fremdkörpers aus der Konjunktiva;148;60;2.4667;0.3108;0.4527;0.5743;0.6757;0.7568
1;5-112;Exzision und Destruktion von (erkranktem) Gewebe der Konjunktiva;2243;115;19.5043;0.42;0.605;0.7347;0.8194;0.8845
1;5-113;Konjunktivaplastik;1179;104;11.3365;0.4368;0.6353;0.7668;0.8482;0.9016
1;5-114;Lösung von Adhäsionen zwischen Konjunktiva und Augenlid;252;59;4.2712;0.5357;0.6746;0.7619;0.8214;0.869
1;5-115;Naht der Konjunktiva;4190;121;34.6281;0.6229;0.7387;0.8169;0.8733;0.9165
1;5-119;Andere Operationen an der Konjunktiva;327;81;4.037;0.4037;0.578;0.685;0.7584;0.8349
1;5-120;Operative Entfernung eines Fremdkörpers aus der Kornea;391;85;4.60;0.3657;0.5141;0.6522;0.7519;0.8338
1;5-121;Inzision der Kornea;212;36;5.8889;0.7642;0.816;0.8585;0.8868;0.9151
1;5-122;Operationen bei Pterygium;2487;112;22.2054;0.3349;0.5175;0.659;0.7648;0.8492
1;5-123;Exzision und Destruktion von (erkranktem) Gewebe der Kornea;4778;118;40.4915;0.4521;0.6666;0.7861;0.869;0.9257
1;5-124;Naht der Kornea;3706;118;31.4068;0.3929;0.5747;0.6943;0.7868;0.8578
1;5-125;Hornhauttransplantation und Keratoprothetik;7235;93;77.7957;0.4752;0.694;0.8126;0.8831;0.9287
1;5-126;Refraktive Keratoplastik und andere Rekonstruktion der Kornea;345;46;7.50;0.6812;0.7913;0.8551;0.8899;0.9217
1;5-129;Andere Operationen an der Kornea;6128;119;51.4958;0.351;0.5806;0.7343;0.8329;0.9005
1;5-130;Operative Entfernung eines Fremdkörpers aus der vorderen Augenkammer;111;60;1.85;0.2432;0.4054;0.5315;0.6396;0.7297
1;5-131;Senkung des Augeninnendruckes durch filtrierende Operationen;13131;118;111.2797;0.3885;0.5872;0.7127;0.8082;0.885
1;5-132;Senkung des Augeninnendruckes durch Operationen am Corpus ciliare;9408;120;78.40;0.2983;0.4797;0.6177;0.7287;0.8176
1;5-133;Senkung des Augeninnendruckes durch Verbesserung der Kammerwasserzirkulation;11076;123;90.0488;0.379;0.5906;0.71;0.8028;0.8784
1;5-134;Senkung des Augeninnendruckes durch nicht filtrierende Operationen;2385;68;35.0735;0.514;0.6843;0.7912;0.8679;0.9157
1;5-135;Exzision und Destruktion von erkranktem Gewebe an Iris, Corpus ciliare und Sklera;276;76;3.6316;0.4746;0.5978;0.7029;0.779;0.8406
1;5-136;Andere Iridektomie und Iridotomie;2468;112;22.0357;0.517;0.6657;0.782;0.8541;0.906
1;5-137;Andere Operationen an der Iris;10562;119;88.7563;0.3261;0.4962;0.635;0.7462;0.8279
1;5-138;Operationen an der Sklera;2858;112;25.5179;0.5913;0.6984;0.7827;0.8425;0.8891
1;5-139;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare;33419;120;278.4917;0.414;0.6088;0.7244;0.8125;0.8797
1;5-140;Entfernung eines Fremdkörpers aus der Augenlinse;24;19;1.2632;0.1667;0.3333;0.4583;0.5417;0.625
1;5-142;Kapsulotomie der Linse;6408;122;52.5246;0.3978;0.5651;0.7107;0.811;0.8816
1;5-143;Intrakapsuläre Extraktion der Linse;540;93;5.8065;0.4889;0.6241;0.7148;0.7889;0.85
1;5-144;Extrakapsuläre Extraktion der Linse [ECCE];98775;148;667.3986;0.3027;0.4766;0.6112;0.7292;0.8268
1;5-145;Andere Linsenextraktionen;2051;115;17.8348;0.3189;0.5071;0.6597;0.7655;0.8513
1;5-146;(Sekundäre) Einführung und Wechsel einer alloplastischen Linse;4029;118;34.1441;0.277;0.4686;0.5964;0.7041;0.794
1;5-147;Revision und Entfernung einer alloplastischen Linse;2243;116;19.3362;0.2893;0.4588;0.6054;0.7107;0.8016
1;5-149;Andere Operationen an der Linse;8803;120;73.3583;0.805;0.8823;0.9242;0.9499;0.9674
1;5-150;Entfernung eines Fremdkörpers aus dem hinteren Augenabschnitt;163;71;2.2958;0.2761;0.454;0.5828;0.6687;0.7669
1;5-152;Fixation der Netzhaut durch eindellende Operationen;6062;110;55.1091;0.4946;0.6915;0.8063;0.884;0.9327
1;5-153;Revision, Wechsel und Entfernung einer Cerclage oder Plombe, die zur Fixation der Netzhaut angelegt wurde;632;91;6.9451;0.3354;0.5443;0.6962;0.7832;0.856
1;5-154;Andere Operationen zur Fixation der Netzhaut;51067;134;381.097;0.3161;0.5225;0.6651;0.7825;0.866
1;5-155;Destruktion von erkranktem Gewebe an Retina und Choroidea;16708;148;112.8919;0.4051;0.5907;0.7219;0.8319;0.9108
1;5-156;Andere Operationen an der Retina;32943;150;219.62;0.4293;0.6147;0.7513;0.8455;0.916
1;5-157;Andere Operationen an der Choroidea;1585;84;18.869;0.6069;0.7722;0.8562;0.906;0.9388
1;5-158;Pars-plana-Vitrektomie;61821;128;482.9766;0.265;0.452;0.5982;0.7184;0.8105
1;5-159;Vitrektomie über anderen Zugang und andere Operationen am Corpus vitreum;32115;125;256.92;0.4041;0.6099;0.758;0.8551;0.9215
1;5-160;Orbitotomie;4650;180;25.8333;0.5484;0.7613;0.8669;0.9254;0.9581
1;5-161;Entfernung eines Fremdkörpers aus Orbita und Augapfel, n.n.bez.;181;79;2.2911;0.326;0.4807;0.6022;0.6906;0.779
1;5-162;Entfernung des Augeninhaltes [Eviszeration];187;47;3.9787;0.3476;0.492;0.6364;0.7433;0.8235
1;5-163;Entfernung des Augapfels [Enukleation];1215;108;11.25;0.4749;0.6239;0.7226;0.8066;0.8708
1;5-164;Andere Exzision, Destruktion und Exenteration der Orbita und Orbitainnenhaut;1108;143;7.7483;0.4648;0.6724;0.7726;0.8475;0.9061
1;5-165;Sekundäre Einführung, Revision und Entfernung eines Orbitaimplantates;280;78;3.5897;0.4643;0.625;0.7107;0.7786;0.8357
1;5-166;Revision und Rekonstruktion von Orbita und Augapfel;1806;158;11.4304;0.5692;0.7475;0.8455;0.9037;0.9374
1;5-167;Rekonstruktion der Orbitawand;1027;139;7.3885;0.4469;0.6465;0.7644;0.8403;0.8939
1;5-168;Operationen am N. opticus;263;67;3.9254;0.3612;0.5437;0.6768;0.7757;0.8365
1;5-169;Andere Operationen an Orbita, Auge und Augapfel;2768;174;15.908;0.7092;0.8353;0.8934;0.9306;0.9552
1;5-180;Inzision am äußeren Ohr;2102;218;9.6422;0.8007;0.8559;0.892;0.9215;0.9424
1;5-181;Exzision und Destruktion von erkranktem Gewebe des äußeren Ohres;11878;441;26.9342;0.5568;0.7617;0.8822;0.944;0.9706
1;5-182;Resektion der Ohrmuschel;2471;301;8.2093;0.4063;0.6176;0.7438;0.8337;0.894
1;5-183;Wundversorgung am äußeren Ohr;1536;435;3.531;0.3809;0.5677;0.6882;0.7702;0.8275
1;5-184;Plastische Korrektur abstehender Ohren;1677;252;6.6548;0.3971;0.5844;0.7156;0.8014;0.8629
1;5-185;Konstruktion und Rekonstruktion des äußeren Gehörganges;8697;197;44.1472;0.4837;0.6467;0.7677;0.851;0.9069
1;5-186;Plastische Rekonstruktion von Teilen der Ohrmuschel;2073;256;8.0977;0.5113;0.6874;0.7926;0.8548;0.9021
1;5-187;Plastische Rekonstruktion der gesamten Ohrmuschel;401;107;3.7477;0.6584;0.7307;0.7855;0.8404;0.8678
1;5-188;Andere Rekonstruktion des äußeren Ohres;622;172;3.6163;0.50;0.6367;0.7299;0.8006;0.8553
1;5-189;Andere Operationen am äußeren Ohr;11086;233;47.5794;0.4508;0.6922;0.8265;0.9118;0.9623
1;5-192;Revision einer Stapedektomie;315;95;3.3158;0.3746;0.5556;0.6889;0.7714;0.8349
1;5-193;Andere Operationen an den Gehörknöchelchen;559;64;8.7344;0.6887;0.8247;0.8855;0.9195;0.941
1;5-194;Myringoplastik [Tympanoplastik Typ I];6906;189;36.5397;0.3491;0.5495;0.6852;0.7886;0.8663
1;5-195;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen);17658;198;89.1818;0.3245;0.5103;0.6455;0.7589;0.8469
1;5-197;Stapesplastik;2750;166;16.5663;0.3669;0.5375;0.6745;0.7684;0.8476
1;5-198;Fensterungsoperation des Promotoriums;26;8;3.25;0.6923;0.7692;0.7692;0.8077;0.8462
1;5-199;Andere mikrochirurgische Operationen am Mittelohr;496;103;4.8155;0.5464;0.7218;0.8004;0.8427;0.8871
1;5-200;Parazentese [Myringotomie];37385;361;103.5596;0.3737;0.6103;0.7856;0.9061;0.9728
1;5-201;Entfernung einer Paukendrainage;1275;185;6.8919;0.3114;0.4847;0.6212;0.7231;0.8078
1;5-202;Inzision an Warzenfortsatz und Mittelohr;4843;180;26.9056;0.4101;0.5887;0.7101;0.8005;0.8716
1;5-203;Mastoidektomie;5343;195;27.40;0.4237;0.6131;0.7415;0.8259;0.892
1;5-204;Rekonstruktion des Mittelohres;5090;178;28.5955;0.4464;0.6322;0.744;0.8338;0.901
1;5-205;Andere Exzisionen an Mittel- und Innenohr;5119;180;28.4389;0.5286;0.7304;0.8424;0.9041;0.9422
1;5-208;Inzision [Eröffnung] und Destruktion [Ausschaltung] des Innenohres;416;74;5.6216;0.4832;0.6875;0.7813;0.851;0.8846
1;5-209;Andere Operationen am Mittel- und Innenohr;10858;184;59.0109;0.4104;0.6203;0.7463;0.8383;0.9048
1;5-210;Operative Behandlung einer Nasenblutung;12296;730;16.8438;0.559;0.7749;0.8737;0.9215;0.949
1;5-211;Inzision der Nase;2734;223;12.2601;0.372;0.5501;0.6741;0.7743;0.8617
1;5-212;Exzision und Destruktion von erkranktem Gewebe der Nase;15186;456;33.3026;0.6547;0.8258;0.9064;0.9532;0.9751
1;5-213;Resektion der Nase;1202;196;6.1327;0.485;0.6364;0.7512;0.827;0.8827
1;5-214;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums;56895;307;185.3257;0.3579;0.5647;0.7219;0.8402;0.928
1;5-215;Operationen an der unteren Nasenmuschel [Concha nasalis];96588;315;306.6286;0.4434;0.6524;0.799;0.8936;0.9591
1;5-216;Reposition einer Nasenfraktur;7526;405;18.5827;0.4926;0.7058;0.8351;0.9094;0.9508
1;5-217;Plastische Rekonstruktion der äußeren Nase;7503;339;22.1327;0.5503;0.7382;0.8451;0.9074;0.9446
1;5-218;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik];11282;279;40.4373;0.4452;0.6391;0.783;0.8755;0.9323
1;5-219;Andere Operationen an der Nase;735;218;3.3716;0.3905;0.60;0.7129;0.7905;0.8503
1;5-220;Nasennebenhöhlenpunktion;755;128;5.8984;0.5563;0.6927;0.7762;0.8397;0.8861
1;5-221;Operationen an der Kieferhöhle;23472;272;86.2941;0.4155;0.6077;0.75;0.8491;0.9196
1;5-222;Operation am Siebbein und an der Keilbeinhöhle;25824;238;108.5042;0.3949;0.5843;0.721;0.8268;0.905
1;5-223;Operationen an der Stirnhöhle;6585;195;33.7692;0.535;0.706;0.8226;0.8867;0.9317
1;5-224;Operationen an mehreren Nasennebenhöhlen;25316;241;105.0456;0.3276;0.5314;0.6805;0.7893;0.8777
1;5-225;Plastische Rekonstruktion der Nasennebenhöhlen;3899;183;21.306;0.4383;0.6894;0.8397;0.911;0.951
1;5-229;Andere Operationen an den Nasennebenhöhlen;1413;136;10.3897;0.4395;0.6369;0.7672;0.8457;0.9045
1;5-230;Zahnextraktion;24042;578;41.5952;0.83;0.9417;0.9646;0.9767;0.9842
1;5-231;Operative Zahnentfernung (durch Osteotomie);22764;318;71.5849;0.5979;0.8666;0.9596;0.979;0.9878
1;5-232;Zahnsanierung durch Füllung;1595;166;9.6084;0.4821;0.6953;0.8219;0.8828;0.926
1;5-233;Prothetischer Zahnersatz;200;89;2.2472;0.415;0.55;0.64;0.73;0.78
1;5-235;Replantation, Transplantation, Implantation und Stabilisierung eines Zahnes;1247;143;8.7203;0.3681;0.6159;0.7658;0.8701;0.9318
1;5-236;Entfernung eines transplantierten Zahnes;14;11;1.2727;0.1429;0.2857;0.4286;0.50;0.6429
1;5-237;Wurzelspitzenresektion und Wurzelkanalbehandlung;1660;172;9.6512;0.4072;0.6235;0.7699;0.8693;0.9199
1;5-240;Inzision des Zahnfleisches und Osteotomie des Alveolarkammes;2883;191;15.0942;0.7027;0.8609;0.9272;0.9507;0.9646
1;5-241;Gingivaplastik;12638;151;83.6954;0.5612;0.7846;0.9042;0.9693;0.9884
1;5-242;Andere Operationen am Zahnfleisch;8760;283;30.9541;0.7267;0.8897;0.949;0.9708;0.98
1;5-243;Exzision einer odontogenen pathologischen Veränderung des Kiefers;5187;182;28.50;0.3889;0.6204;0.7899;0.894;0.9545
1;5-244;Alveolarkammplastik und Vestibulumplastik;4412;157;28.1019;0.6947;0.8019;0.8806;0.9322;0.9651
1;5-245;Zahnfreilegung;249;79;3.1519;0.3373;0.5181;0.6466;0.743;0.8072
1;5-249;Andere Operationen und Maßnahmen an Gebiss, Zahnfleisch und Alveolen;7700;232;33.1897;0.5925;0.8199;0.9266;0.9636;0.9778
1;5-250;Inzision, Exzision und Destruktion von erkranktem Gewebe der Zunge;4605;227;20.2863;0.337;0.5227;0.6771;0.7885;0.8721
1;5-251;Partielle Glossektomie;2103;177;11.8814;0.3105;0.4912;0.6438;0.7537;0.8398
1;5-252;Glossektomie;248;74;3.3514;0.3024;0.5121;0.6331;0.7379;0.8024
1;5-253;Rekonstruktion der Zunge;1099;284;3.8697;0.3758;0.5787;0.7061;0.7934;0.8499
1;5-259;Andere Operationen an der Zunge;2678;321;8.3427;0.5213;0.6792;0.7763;0.8443;0.8973
1;5-260;Inzision und Schlitzung einer Speicheldrüse und eines Speicheldrüsenausführungsganges;1368;190;7.20;0.3501;0.53;0.6689;0.7675;0.8428
1;5-261;Exzision von erkranktem Gewebe einer Speicheldrüse und eines Speicheldrüsenausführungsganges;2420;240;10.0833;0.3537;0.5616;0.7103;0.8145;0.8826
1;5-262;Resektion einer Speicheldrüse;14297;255;56.0667;0.3269;0.5335;0.6952;0.8144;0.9039
1;5-263;Rekonstruktion einer Speicheldrüse und eines Speicheldrüsenausführungsganges;248;87;2.8506;0.4556;0.5968;0.6895;0.7621;0.8266
1;5-269;Andere Operationen an Speicheldrüse und Speicheldrüsenausführungsgang;2106;124;16.9839;0.6211;0.7873;0.8746;0.9288;0.9554
1;5-270;Äußere Inzision und Drainage im Mund-, Kiefer- und Gesichtsbereich;8196;436;18.7982;0.6257;0.8552;0.9192;0.9495;0.9653
1;5-271;Inzision des harten und weichen Gaumens;364;140;2.60;0.2912;0.4478;0.5742;0.6868;0.7637
1;5-272;Exzision und Destruktion des (erkrankten) harten und weichen Gaumens;3259;221;14.7466;0.2847;0.4793;0.6379;0.7536;0.8447
1;5-273;Inzision, Exzision und Destruktion in der Mundhöhle;11780;378;31.164;0.5774;0.8369;0.9178;0.9535;0.9737
1;5-274;Mundbodenplastik;563;126;4.4683;0.3357;0.508;0.6394;0.7407;0.8224
